run_id,model,instruction_type,condition,replicate,budget,k,provider,model_id,role,presentation_seed,status,ok,stop_reason,input_tokens,output_tokens,error,activity_id_returned,activity_returned,reason,activity_id,matched,position,activity,topic,actor,level
run_695,sonnet5,quality,k_fixed,55,fixed,15,anthropic,claude-sonnet-5,primary,10002721,success,TRUE,end_turn,6830,2433,NA,a_IG83,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This introduces urban planning as a systemic climate solution, encouraging students to think about interconnected human and environmental systems.",a_IG83,TRUE,69,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,midstream,high_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_NY62,Students examine recommendations to adopt a plant-based diet that prioritises unrefined produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This activity connects directly to agricultural greenhouse gas emissions, land use change, and the carbon cycle, key content areas in Earth systems units.",a_NY62,TRUE,53,Students examine recommendations to adopt a plant-based diet that prioritises unrefined produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,diets,downstream,low_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_NV27,Students examine recommendations to plan local food shed sales for redirecting imperfect produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Food waste is a major contributor to methane emissions from landfills, making this a concrete case study linking human behaviour to atmospheric systems.",a_NV27,TRUE,25,Students examine recommendations to plan local food shed sales for redirecting imperfect produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,food_waste,midstream,high_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_JJ52,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This introduces students to industrial decarbonisation, illustrating how heavy industry contributes significantly to global carbon emissions.",a_JJ52,TRUE,14,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,steel,upstream,low_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_GJ01,Students examine recommendations to look for sustainable wood logos when purchasing new products and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This links consumer choices to deforestation and the carbon storage capacity of forests, a key component of the carbon cycle.",a_GJ01,TRUE,87,Students examine recommendations to look for sustainable wood logos when purchasing new products and determine how the strategy could limit anthropogenic impact on Earth's systems.,wood,downstream,high_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_ZM35,Students examine recommendations to offer fast government agency approvals for urban tree planting and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Urban tree planting connects policy design to carbon sequestration and urban microclimate regulation, both core Earth systems concepts.",a_ZM35,TRUE,84,Students examine recommendations to offer fast government agency approvals for urban tree planting and determine how the strategy could limit anthropogenic impact on Earth's systems.,trees,upstream,high_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_JX56,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,This activity engages students with fossil-fuel-derived plastics and their lifecycle impacts on both land and ocean systems.,a_JX56,TRUE,82,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,plastics,upstream,low_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_UM47,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This directly addresses renewable energy transition, a central strategy for reducing fossil fuel dependence and mitigating climate change.",a_UM47,TRUE,73,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,upstream,low_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_OI93,Students examine recommendations to only purchase second-hand clothing with high-quality fabric and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This highlights the environmental footprint of the textile industry, including water use and emissions, broadening students' view of climate impacts beyond energy.",a_OI93,TRUE,45,Students examine recommendations to only purchase second-hand clothing with high-quality fabric and determine how the strategy could limit anthropogenic impact on Earth's systems.,clothing,downstream,low_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_KM58,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,Building efficiency policy demonstrates how systemic regulation can reduce household energy demand and associated emissions.,a_KM58,TRUE,38,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,insulation,upstream,low_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_UG45,Students examine recommendations to invest in shared clothes dryers for neighbourhood hubs and determine how the strategy could limit anthropogenic impact on Earth's systems.,This activity illustrates how community-scale infrastructure choices can reduce per-capita household energy consumption.,a_UG45,TRUE,32,Students examine recommendations to invest in shared clothes dryers for neighbourhood hubs and determine how the strategy could limit anthropogenic impact on Earth's systems.,clothes_dryer,midstream,low_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_IG12,Students examine recommendations to engage local residents in building adaptable district heating and determine how the strategy could limit anthropogenic impact on Earth's systems.,District heating systems show how community-level energy infrastructure can be optimised to lower collective carbon output.,a_IG12,TRUE,15,Students examine recommendations to engage local residents in building adaptable district heating and determine how the strategy could limit anthropogenic impact on Earth's systems.,heating,midstream,low_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_SJ45,Students examine recommendations to use licensed technicians when disposing household refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This introduces students to short-lived climate pollutants like HFCs, which have disproportionately high warming potential despite lower emission volumes.",a_SJ45,TRUE,63,Students examine recommendations to use licensed technicians when disposing household refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,refrigerants,downstream,low_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_GJ82,Students examine recommendations to make energy-efficient home appliances the lowest cost option and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This connects economic policy levers to household energy efficiency, reinforcing the link between consumer incentives and emissions reduction.",a_GJ82,TRUE,47,Students examine recommendations to make energy-efficient home appliances the lowest cost option and determine how the strategy could limit anthropogenic impact on Earth's systems.,appliances,upstream,low_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_ZJ09,Students examine recommendations to commit to purchasing refurbished rather than new smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This activity introduces resource extraction and e-waste issues, expanding students' understanding of anthropogenic impact beyond direct carbon emissions.",a_ZJ09,TRUE,61,Students examine recommendations to commit to purchasing refurbished rather than new smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,smartphones,downstream,low_cog
run_696,sonnet5,quality,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,10002722,success,TRUE,end_turn,6830,3304,NA,a_KG40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Transport decarbonisation is a major lever for climate mitigation, and this activity connects policy design to reducing fossil fuel combustion emissions.",a_KG40,TRUE,62,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,upstream,high_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_KG40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,This activity connects transport emissions to Earth systems and introduces students to policy-level solutions for reducing fossil fuel dependency.,a_KG40,TRUE,11,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,upstream,high_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_KM58,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,This activity teaches students how building energy efficiency policy directly reduces greenhouse gas emissions from heating and cooling demand.,a_KM58,TRUE,38,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,insulation,upstream,low_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_ZF69,Students examine recommendations to mandate complete consumption tips on perishable food labels and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This activity links everyday food waste behaviour to methane emissions from landfill, reinforcing the carbon cycle component of Earth systems.",a_ZF69,TRUE,83,Students examine recommendations to mandate complete consumption tips on perishable food labels and determine how the strategy could limit anthropogenic impact on Earth's systems.,food_waste,upstream,low_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_UM47,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This activity introduces renewable energy transition policy, a core mitigation strategy for reducing atmospheric carbon dioxide.",a_UM47,TRUE,54,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,upstream,low_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_TT87,Students examine recommendations to publicly funded citizen employment for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.,This activity connects to carbon sequestration and the biosphere's role in the carbon cycle while highlighting community-based climate action.,a_TT87,TRUE,35,Students examine recommendations to publicly funded citizen employment for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.,trees,upstream,low_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_II46,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This activity introduces students to potent greenhouse gases beyond carbon dioxide, broadening their understanding of atmospheric forcing agents.",a_II46,TRUE,19,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,refrigerants,upstream,low_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_JX56,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This activity connects fossil-fuel-derived plastics production to emissions, linking materials science with Earth system impacts.",a_JX56,TRUE,90,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,plastics,upstream,low_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_JJ52,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This activity exposes students to industrial decarbonisation challenges in heavy manufacturing, a significant but often overlooked emissions source.",a_JJ52,TRUE,66,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,steel,upstream,low_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_MM25,Students examine recommendations to champion locally recycled timber for new infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,This activity ties sustainable forestry and circular material use to reduced deforestation impacts on the carbon cycle.,a_MM25,TRUE,36,Students examine recommendations to champion locally recycled timber for new infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,wood,midstream,low_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_RQ13,Students examine recommendations to ensure clothing repair services have funding to remain available and determine how the strategy could limit anthropogenic impact on Earth's systems.,This activity introduces the concept of a circular economy reducing resource extraction and emissions from textile production.,a_RQ13,TRUE,15,Students examine recommendations to ensure clothing repair services have funding to remain available and determine how the strategy could limit anthropogenic impact on Earth's systems.,clothing,upstream,high_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_YT28,Students examine recommendations to implement minimum free repair periods for all smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This activity highlights e-waste and embodied carbon in electronics manufacturing, an important modern dimension of anthropogenic impact.",a_YT28,TRUE,42,Students examine recommendations to implement minimum free repair periods for all smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,smartphones,upstream,low_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_VZ44,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.,This activity connects agricultural systems and dietary choices to land use and methane emissions at a population-wide policy scale.,a_VZ44,TRUE,39,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.,diets,upstream,high_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_AH38,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.,This activity demonstrates how regulatory bans on inefficient technology can drive systemic decarbonisation of household energy use.,a_AH38,TRUE,73,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.,heating,upstream,low_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_GJ82,Students examine recommendations to make energy-efficient home appliances the lowest cost option and determine how the strategy could limit anthropogenic impact on Earth's systems.,This activity explores economic incentives as a lever for reducing household electricity demand and associated emissions.,a_GJ82,TRUE,77,Students examine recommendations to make energy-efficient home appliances the lowest cost option and determine how the strategy could limit anthropogenic impact on Earth's systems.,appliances,upstream,low_cog
run_697,sonnet5,quality,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,10002723,success,TRUE,end_turn,6830,2716,NA,a_IG83,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This activity introduces urban planning as a systemic solution to transport emissions, encouraging students to think beyond individual behaviour change to structural design.",a_IG83,TRUE,68,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,midstream,high_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_JA44,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Introduces renewable energy transition as a key climate mitigation strategy, linking economic policy to reducing fossil fuel dependence.",a_JA44,TRUE,38,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,downstream,low_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_KM58,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Highlights energy efficiency and housing equity as intertwined climate solutions, showing how policy can reduce household emissions.",a_KM58,TRUE,9,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,insulation,upstream,low_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_SL14,Students examine recommendations to dedicate minimum car-free zones in cities for active travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Connects urban planning decisions to transport emissions, a major contributor to atmospheric carbon dioxide.",a_SL14,TRUE,20,Students examine recommendations to dedicate minimum car-free zones in cities for active travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,upstream,low_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_NY62,Students examine recommendations to adopt a plant-based diet that prioritises unrefined produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Explores the link between agricultural land use, livestock emissions, and Earth's carbon and nitrogen cycles.",a_NY62,TRUE,47,Students examine recommendations to adopt a plant-based diet that prioritises unrefined produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,diets,downstream,low_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_SJ45,Students examine recommendations to use licensed technicians when disposing household refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,Introduces students to high-global-warming-potential gases and the importance of regulating potent greenhouse gases beyond CO2.,a_SJ45,TRUE,29,Students examine recommendations to use licensed technicians when disposing household refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,refrigerants,downstream,low_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_AH79,Students examine recommendations to set up central collection points for plastic recycling pickup and determine how the strategy could limit anthropogenic impact on Earth's systems.,Demonstrates how circular economy waste strategies reduce fossil fuel use in plastic production and landfill emissions.,a_AH79,TRUE,42,Students examine recommendations to set up central collection points for plastic recycling pickup and determine how the strategy could limit anthropogenic impact on Earth's systems.,plastics,midstream,high_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_RO52,Students examine recommendations to take responsibility for a nearby urban tree by adopting it and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Connects local action to carbon sequestration and urban heat island mitigation, key concepts in Earth systems science.",a_RO52,TRUE,19,Students examine recommendations to take responsibility for a nearby urban tree by adopting it and determine how the strategy could limit anthropogenic impact on Earth's systems.,trees,downstream,low_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_KG40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Illustrates large-scale policy approaches to decarbonising the transport sector, complementing local-scale strategies.",a_KG40,TRUE,40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,upstream,high_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_GJ01,Students examine recommendations to look for sustainable wood logos when purchasing new products and determine how the strategy could limit anthropogenic impact on Earth's systems.,Links consumer choice to deforestation and its impact on carbon storage and biodiversity within Earth's systems.,a_GJ01,TRUE,81,Students examine recommendations to look for sustainable wood logos when purchasing new products and determine how the strategy could limit anthropogenic impact on Earth's systems.,wood,downstream,high_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_ZJ09,Students examine recommendations to commit to purchasing refurbished rather than new smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Highlights the embodied emissions and resource extraction impacts of electronics manufacturing, broadening the unit beyond energy and transport.",a_ZJ09,TRUE,7,Students examine recommendations to commit to purchasing refurbished rather than new smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,smartphones,downstream,low_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_JL19,Students examine recommendations to plan out food needed for meals before going grocery shopping and determine how the strategy could limit anthropogenic impact on Earth's systems.,Addresses food waste as a significant and often overlooked source of methane emissions from landfills.,a_JL19,TRUE,18,Students examine recommendations to plan out food needed for meals before going grocery shopping and determine how the strategy could limit anthropogenic impact on Earth's systems.,food_waste,downstream,high_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_UM47,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Reinforces renewable energy adoption through a different policy lens, allowing comparison of funding versus infrastructure-based solutions.",a_UM47,TRUE,28,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,upstream,low_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_JJ52,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Introduces industrial decarbonisation, showing students that heavy manufacturing is a critical piece of the climate change puzzle.",a_JJ52,TRUE,33,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,steel,upstream,low_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_DC62,Students examine recommendations to plan weekly work from home days for less travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Provides a contemporary, relatable behavioural strategy for reducing transport emissions tied to commuting patterns.",a_DC62,TRUE,57,Students examine recommendations to plan weekly work from home days for less travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,downstream,high_cog
run_698,sonnet5,quality,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,10002724,success,TRUE,end_turn,6830,2615,NA,a_ZK08,Students examine recommendations to seek refrigerant details when replacing home cooling devices and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Reinforces understanding of potent greenhouse gases from a consumer decision-making perspective, complementing the technician-focused refrigerant activity.",a_ZK08,TRUE,25,Students examine recommendations to seek refrigerant details when replacing home cooling devices and determine how the strategy could limit anthropogenic impact on Earth's systems.,refrigerants,downstream,high_cog
run_699,sonnet5,quality,k_fixed,59,fixed,15,anthropic,claude-sonnet-5,primary,10002725,success,TRUE,end_turn,6830,2627,NA,a_JA44,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Introduces renewable energy transition as a core mitigation strategy, linking household decisions to reduced fossil fuel reliance in the energy system.",a_JA44,TRUE,7,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,downstream,low_cog
run_699,sonnet5,quality,k_fixed,59,fixed,15,anthropic,claude-sonnet-5,primary,10002725,success,TRUE,end_turn,6830,2627,NA,a_UM19,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Extends renewable energy learning to a community scale, showing students how collective action can accelerate decarbonisation beyond individual households.",a_UM19,TRUE,42,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,midstream,low_cog
run_699,sonnet5,quality,k_fixed,59,fixed,15,anthropic,claude-sonnet-5,primary,10002725,success,TRUE,end_turn,6830,2627,NA,a_PX53,Students examine recommendations to check for gaps around the home causing inefficient insulation and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Builds foundational understanding of energy efficiency and heat transfer, connecting physical science concepts to reduced household emissions.",a_PX53,TRUE,9,Students examine recommendations to check for gaps around the home causing inefficient insulation and determine how the strategy could limit anthropogenic impact on Earth's systems.,insulation,downstream,high_cog
run_699,sonnet5,quality,k_fixed,59,fixed,15,anthropic,claude-sonnet-5,primary,10002725,success,TRUE,end_turn,6830,2627,NA,a_KM58,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Introduces the role of policy and equity in climate mitigation, prompting critical thinking about systemic barriers renters face in reducing emissions.",a_KM58,TRUE,76,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,insulation,upstream,low_cog
run_699,sonnet5,quality,k_fixed,59,fixed,15,anthropic,claude-sonnet-5,primary,10002725,success,TRUE,end_turn,6830,2627,NA,a_IG83,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Connects urban planning and transport emissions, encouraging systems thinking about how city design influences carbon footprints.",a_IG83,TRUE,22,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,midstream,high_cog
run_699,sonnet5,quality,k_fixed,59,fixed,15,anthropic,claude-sonnet-5,primary,10002725,success,TRUE,end_turn,6830,2627,NA,a_SL14,Students examine recommendations to dedicate minimum car-free zones in cities for active travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,Reinforces transport-related mitigation strategies while introducing co-benefits like air quality and public health.,a_SL14,TRUE,37,Students examine recommendations to dedicate minimum car-free zones in cities for active travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,upstream,low_cog
run_699,sonnet5,quality,k_fixed,59,fixed,15,anthropic,claude-sonnet-5,primary,10002725,success,TRUE,end_turn,6830,2627,NA,a_KG40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Introduces large-scale national policy interventions, helping students understand mitigation strategies operating beyond individual or local scales.",a_KG40,TRUE,61,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,upstream,high_cog
run_699,sonnet5,quality,k_fixed,59,fixed,15,anthropic,claude-sonnet-5,primary,10002725,success,TRUE,end_turn,6830,2627,NA,a_NY62,Students examine recommendations to adopt a plant-based diet that prioritises unrefined produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Introduces the significant climate impact of agriculture and food systems, broadening the unit beyond energy and transport sectors.",a_NY62,TRUE,46,Students examine recommendations to adopt a plant-based diet that prioritises unrefined produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,diets,downstream,low_cog
